"StimID","ItemID","Subject","ItemGrade","PoolGrade","Claim","Target","UseTarget","BlueprintTarget","DOK","AsmtType","ItemType","IRT_A","IRT_B","IRT_C","IRT_Step1","IRT_Step2","IRT_Step3","IRT_Step4","IRT_Step5","IRT_Step6","IRT_Step7","IRT_Step8","Braille","EnemyItem","ExtPool","ShortAnswer","FullWrite","Passage","WriteRevise","Claim2cat","StimMax","StimMin","SpaErrors"
88,"27813","ELA",8,8,1,"10","10","10",2,"CAT","ms",0.42025,1.96918,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
88,"27825","ELA",8,8,1,"12","12","12",4,"CAT","mc",0.27347,1.01796,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
88,"27815","ELA",8,8,1,"11","11","11",4,"CAT","EBSR",0.25343,5.37604,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
88,"26473","ELA",8,8,1,"13","13","13",2,"CAT","ms",0.51367,2.52337,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
88,"27827","ELA",8,8,1,"14","14","14",3,"CAT","mc",0.25418,1.41672,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
89,"41464","ELA",11,11,1,"14","14","14",3,"CAT","mc",0.61572,0.15816,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
89,"41460","ELA",11,11,1,"9","9","9",2,"CAT","mc",0.80492,0.25719,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
89,"41456","ELA",11,11,1,"13","13","13",3,"CAT","ms",0.4872,2.38269,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
89,"41462","ELA",11,11,1,"12","12","12",3,"CAT","mc",0.60267,0.19337,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
89,"41454","ELA",11,11,1,"10","10","10",2,"CAT","ms",0.47467,2.18681,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
92,"41536","ELA",11,11,1,"10","10","10",2,"CAT","htq",0.36406,0.0167,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
92,"58667","ELA",11,11,1,"11","11","11",4,"CAT","EBSR",0.66036,1.81217,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
92,"58669","ELA",11,11,1,"11","11","11",3,"CAT","EBSR",0.58271,2.04517,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
92,"41544","ELA",11,11,1,"8","8","8",2,"CAT","ms",0.42189,2.98112,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
92,"41548","ELA",11,11,1,"10","10","10",1,"CAT","mc",0.1306,4.29928,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
92,"41546","ELA",11,11,1,"9","9","9",2,"CAT","ms",0.38452,4.34948,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
94,"12847","ELA",4,4,1,"11","11","11",3,"CAT","sa",0.77334,1.91614,0,0,0.25895,-0.25895,NA,NA,NA,NA,NA,"BRF","",0,1,0,"Long",NA,NA,4,3,0
94,"12841","ELA",4,4,1,"9","9","9",3,"CAT","sa",0.5807,1.51532,0,0,0.75959,-0.75959,NA,NA,NA,NA,NA,"BRF","",0,1,0,"Long",NA,NA,4,3,0
94,"12843","ELA",4,4,1,"10","10","10",2,"CAT","htq",0.86164,-1.28921,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
94,"12851","ELA",4,4,1,"12","12","12",3,"CAT","ms",0.39002,2.29778,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
94,"12837","ELA",4,4,1,"8","8","8",2,"CAT","ms",0.5248,1.51475,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
94,"12855","ELA",4,4,1,"14","14","14",3,"CAT","mc",0.36717,-0.475,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
96,"37217","ELA",11,11,1,"13","13","13",4,"CAT","mc",0.44093,0.49568,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
96,"37213","ELA",11,11,1,"9","9","9",2,"CAT","EBSR",0.56393,3.56781,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
96,"37211","ELA",11,11,1,"8","8","8",2,"CAT","ms",0.64507,2.25917,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
96,"58872","ELA",11,11,1,"14","14","14",3,"CAT","ms",0.64939,3.18651,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
96,"43624","ELA",11,11,1,"12","12","12",3,"CAT","EBSR",0.60125,2.03202,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
96,"37215","ELA",11,11,1,"10","10","10",2,"CAT","mc",0.58268,0.04312,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
96,"37209","ELA",11,11,1,"8","8","8",2,"CAT","mc",0.54523,0.54247,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
97,"37391","ELA",11,11,1,"12","12","12",3,"CAT","EBSR",0.55014,4.49481,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
97,"41628","ELA",11,11,1,"8","8","8",2,"CAT","htq",0.90158,1.99679,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
97,"37395","ELA",11,11,1,"14","14","14",3,"CAT","mc",0.46934,-0.10775,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
97,"37387","ELA",11,11,1,"10","10","10",2,"CAT","mc",0.38591,1.51477,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
97,"37385","ELA",11,11,1,"8","8","8",2,"CAT","ms",0.49674,3.00494,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
97,"41630","ELA",11,11,1,"9","9","9",2,"CAT","htq",0.35983,2.15318,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
99,"29601","ELA",11,11,1,"8","8","8",2,"CAT","mc",0.67797,-0.1415,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
99,"42093","ELA",11,11,1,"9","9","9",2,"CAT","ms",0.62404,0.80773,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
99,"58657","ELA",11,11,1,"11","11","11",3,"CAT","EBSR",0.52858,2.54215,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
99,"58655","ELA",11,11,1,"11","11","11",4,"CAT","EBSR",0.61366,1.14534,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
99,"42095","ELA",11,11,1,"10","10","10",1,"CAT","mc",0.26002,0.7761,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
99,"41530","ELA",11,11,1,"10","10","10",2,"CAT","htq",0.54582,-1.06502,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
99,"42799","ELA",11,11,1,"9","9","9",3,"CAT","sa",0.78053,2.23539,0,0,0.67164,-0.67164,NA,NA,NA,NA,NA,"","",0,1,0,"Long",NA,NA,4,3,0
99,"42091","ELA",11,11,1,"8","8","8",2,"CAT","ms",0.33317,3.67809,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
100,"43607","ELA",11,11,1,"2","2","2",3,"CAT","sa",0.81528,2.14092,0,0,0.07236,-0.07236,NA,NA,NA,NA,NA,"","",0,1,0,"Long",NA,NA,4,3,0
100,"46943","ELA",11,11,1,"7","7","7",3,"CAT","ms",0.58185,2.49764,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
100,"43609","ELA",11,11,1,"1","1","1",2,"CAT","ms",0.81738,2.56397,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
100,"42247","ELA",11,11,1,"1","1","1",2,"CAT","mc",0.90833,0.67487,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
100,"58849","ELA",11,11,1,"3","3","3",2,"CAT","htq",0.74153,0.69212,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
212,"47350","ELA",3,3,1,"13","13","13",2,"CAT","ms",0.6518,0.45098,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
212,"47352","ELA",3,3,1,"14","14","14",2,"CAT","ms",0.78787,-0.226,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
212,"48158","ELA",3,3,1,"10","10","10",2,"CAT","htq",0.62603,-0.73896,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
212,"61493","ELA",3,3,1,"12","12","12",3,"CAT","ms",0.51683,0.87268,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
229,"42635","ELA",4,4,1,"9","9","9",2,"CAT","ms",0.52754,1.52178,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
229,"42641","ELA",4,4,1,"11","11","11",3,"CAT","EBSR",0.75675,0.54337,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
229,"42639","ELA",4,4,1,"9","9","9",2,"CAT","htq",0.94431,0.99548,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
229,"42645","ELA",4,4,1,"11","11","11",3,"CAT","htq",0.77462,0.93184,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
229,"42637","ELA",4,4,1,"9","9","9",2,"CAT","mc",0.43273,-0.88395,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
229,"42643","ELA",4,4,1,"11","11","11",3,"CAT","htq",0.34071,3.13309,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Short",NA,NA,4,3,0
242,"51873","ELA",4,4,1,"2","2","2",3,"CAT","sa",0.74048,1.05758,0,0,0.0996,-0.0996,NA,NA,NA,NA,NA,"","",0,1,0,"Long",NA,NA,4,3,0
242,"51883","ELA",4,4,1,"6","6","6",2,"CAT","mc",0.1459,0.90089,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
242,"56295","ELA",4,4,1,"4","4","4",3,"CAT","EBSR",0.46178,0.71587,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
242,"51879","ELA",4,4,1,"7","7","7",2,"CAT","ms",0.86067,0.91355,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
242,"48154","ELA",4,4,1,"1","1","1",2,"CAT","htq",0.49893,3.01379,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
242,"51875","ELA",4,4,1,"2","2","2",2,"CAT","mc",0.45814,-0.08162,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
242,"48156","ELA",4,4,1,"1","1","1",2,"CAT","mc",0.45211,-0.56606,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
242,"51881","ELA",4,4,1,"4","4","4",3,"CAT","sa",0.42834,2.05719,0,0,1.07129,-1.07129,NA,NA,NA,NA,NA,"","",0,1,0,"Long",NA,NA,4,3,0
242,"51877","ELA",4,4,1,"3","3","3",2,"CAT","htq",0.53674,-0.93701,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
258,"41802","ELA",5,5,1,"11","11","11",3,"CAT","htq",0.72132,1.75317,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
258,"41794","ELA",5,5,1,"9","9","9",2,"CAT","EBSR",0.94727,-0.03384,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
258,"41804","ELA",5,5,1,"8","8","8",1,"CAT","mc",0.30336,0.67942,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
258,"41798","ELA",5,5,1,"11","11","11",3,"CAT","EBSR",0.5384,1.93578,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
258,"63014","ELA",5,5,1,"14","14","14",2,"CAT","ms",0.46685,2.19155,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
258,"41800","ELA",5,5,1,"11","11","11",3,"CAT","EBSR",0.80732,0.79455,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
262,"54000","ELA",5,5,1,"4","4","4",3,"CAT","EBSR",0.92278,-0.04837,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
262,"53994","ELA",5,5,1,"1","1","1",1,"CAT","mc",0.56128,-0.59127,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
262,"61491","ELA",5,5,1,"7","7","7",2,"CAT","mc",0.54731,-0.39706,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
262,"54002","ELA",5,5,1,"4","4","4",3,"CAT","htq",0.87904,0.10599,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
262,"54006","ELA",5,5,1,"6","6","6",2,"CAT","ms",0.61234,1.7246,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
262,"53996","ELA",5,5,1,"2","2","2",2,"CAT","htq",0.34932,-0.24357,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
262,"53998","ELA",5,5,1,"2","2","2",2,"CAT","mc",0.50823,-0.31704,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
303,"48657","ELA",7,7,1,"10","10","10",2,"CAT","mc",0.30511,0.98781,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
303,"48655","ELA",7,7,1,"8","8","8",2,"CAT","ms",0.72936,1.86184,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
303,"48659","ELA",7,7,1,"10","10","10",2,"CAT","ms",0.35175,3.47876,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
303,"63016","ELA",7,7,1,"14","14","14",3,"CAT","ms",0.48305,1.82622,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
303,"63018","ELA",7,7,1,"11","11","11",3,"CAT","htq",0.62799,0.66827,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
303,"48663","ELA",7,7,1,"11","11","11",3,"CAT","EBSR",0.6646,1.09615,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
303,"48661","ELA",7,7,1,"13","13","13",3,"CAT","mc",0.54148,-0.19511,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
324,"50370","ELA",8,8,1,"10","10","10",2,"CAT","htq",0.51025,0.66383,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
324,"63123","ELA",8,8,1,"11","11","11",4,"CAT","sa",0.67263,1.93998,0,0,0.82744,-0.82744,NA,NA,NA,NA,NA,"","86288",0,1,0,"Long",NA,NA,4,3,0
324,"63127","ELA",8,8,1,"14","14","14",3,"CAT","mc",0.16012,2.90989,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
324,"50362","ELA",8,8,1,"9","9","9",2,"CAT","ms",0.5836,0.99885,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
324,"50364","ELA",8,8,1,"9","9","9",3,"CAT","sa",0.62607,2.08792,0,0,0.72602,-0.72602,NA,NA,NA,NA,NA,"","",0,1,0,"Long",NA,NA,4,3,0
324,"50374","ELA",8,8,1,"8","8","8",2,"CAT","htq",0.64651,3.17434,0,0,NA,NA,NA,NA,NA,NA,NA,"","86279",0,0,0,"Long",NA,NA,4,3,0
324,"50368","ELA",8,8,1,"8","8","8",2,"CAT","mc",0.57659,-0.3894,0,NA,NA,NA,NA,NA,NA,NA,NA,"","86288",0,0,0,"Long",NA,NA,4,3,0
325,"50376","ELA",8,8,1,"10","10","10",2,"CAT","ms",0.37597,2.55721,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
325,"50380","ELA",8,8,1,"10","10","10",2,"CAT","htq",0.71813,0.54557,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
325,"50378","ELA",8,8,1,"13","13","13",3,"CAT","ms",0.44565,2.78873,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
325,"63131","ELA",8,8,1,"14","14","14",3,"CAT","mc",0.97944,-0.02956,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
325,"45155","ELA",8,8,1,"9","9","9",2,"CAT","EBSR",0.54515,1.67653,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
325,"45160","ELA",8,8,1,"11","11","11",4,"CAT","sa",0.64494,2.12143,0,0,0.67247,-0.67247,NA,NA,NA,NA,NA,"BRF","",0,1,0,"Long",NA,NA,4,3,0
325,"63133","ELA",8,8,1,"14","14","14",3,"CAT","ms",0.64806,1.73489,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
325,"63138","ELA",8,8,1,"11","11","11",3,"CAT","htq",0.88523,2.04318,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","86298",0,0,0,"Long",NA,NA,4,3,0
325,"63135","ELA",8,8,1,"12","12","12",3,"CAT","mc",0.91734,-0.11866,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
325,"45162","ELA",8,8,1,"8","8","8",2,"CAT","mc",0.50649,0.53002,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
325,"45157","ELA",8,8,1,"9","9","9",3,"CAT","sa",0.66975,1.61071,0,0,0.9962,-0.9962,NA,NA,NA,NA,NA,"BRF","",0,1,0,"Long",NA,NA,4,3,0
328,"56293","ELA",8,8,1,"7","7","7",3,"CAT","ms",0.54085,2.8599,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
328,"51856","ELA",8,8,1,"3","3","3",2,"CAT","mc",0.47,0.8092,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
328,"48148","ELA",8,8,1,"1","1","1",2,"CAT","ms",0.67909,1.39047,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
328,"51861","ELA",8,8,1,"4","4","4",3,"CAT","EBSR",0.7801,0.48297,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
328,"51885","ELA",8,8,1,"2","2","2",2,"CAT","EBSR",0.65439,0.80086,0,0,NA,NA,NA,NA,NA,NA,NA,"","89283",0,0,0,"Long",NA,NA,4,3,0
328,"51859","ELA",8,8,1,"4","4","4",3,"CAT","sa",0.90778,1.85995,0,0,0.64505,-0.64505,NA,NA,NA,NA,NA,"","",0,1,0,"Long",NA,NA,4,3,0
328,"48150","ELA",8,8,1,"1","1","1",2,"CAT","htq",0.50279,0.38273,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
328,"48152","ELA",8,8,1,"2","2","2",3,"CAT","sa",0.77238,1.85747,0,0,0.76364,-0.76364,NA,NA,NA,NA,NA,"","",0,1,0,"Long",NA,NA,4,3,0
337,"63033","ELA",11,11,1,"11","11","11",3,"CAT","htq",0.72532,2.35687,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
337,"50287","ELA",11,11,1,"11","11","11",3,"CAT","sa",0.76622,2.61467,0,0,0.56839,-0.56839,NA,NA,NA,NA,NA,"","",0,1,0,"Long",NA,NA,4,3,0
337,"50289","ELA",11,11,1,"8","8","8",2,"CAT","mc",0.71658,-0.36545,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
338,"42693","ELA",11,11,1,"12","12","12",4,"CAT","EBSR",0.69234,3.21553,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
338,"63020","ELA",11,11,1,"11","11","11",3,"CAT","EBSR",0.6029,2.5682,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
338,"42691","ELA",11,11,1,"10","10","10",2,"CAT","ms",0.68974,1.91523,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
338,"42687","ELA",11,11,1,"11","11","11",4,"CAT","htq",0.77028,3.52653,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
338,"42695","ELA",11,11,1,"13","13","13",4,"CAT","mc",0.35201,1.3512,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
339,"54488","ELA",11,11,1,"1","1","1",2,"CAT","ms",0.43774,2.91747,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
339,"54872","ELA",11,11,1,"1","1","1",2,"CAT","mc",0.57847,0.97696,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
339,"54874","ELA",11,11,1,"2","2","2",2,"CAT","ms",0.56347,2.45667,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
339,"54878","ELA",11,11,1,"3","3","3",2,"CAT","ms",0.54028,2.40487,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
339,"54880","ELA",11,11,1,"4","4","4",3,"CAT","htq",0.83733,2.16009,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
340,"47833","ELA",11,11,1,"10","10","10",2,"CAT","htq",0.50089,-0.08542,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
340,"47819","ELA",11,11,1,"8","8","8",2,"CAT","mc",0.47845,-0.34171,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
340,"47821","ELA",11,11,1,"10","10","10",1,"CAT","mc",0.63052,0.05779,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
343,"48699","ELA",11,11,1,"12","12","12",4,"CAT","htq",0.5589,2.75734,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
343,"48711","ELA",11,11,1,"8","8","8",2,"CAT","htq",0.62952,1.5955,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
343,"48709","ELA",11,11,1,"14","14","14",3,"CAT","mc",0.50745,0.10923,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
343,"48703","ELA",11,11,1,"14","14","14",3,"CAT","ms",0.41708,3.70305,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
343,"63050","ELA",11,11,1,"11","11","11",4,"CAT","EBSR",0.44996,2.36259,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
343,"48695","ELA",11,11,1,"8","8","8",2,"CAT","mc",0.34275,0.65814,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
343,"48697","ELA",11,11,1,"10","10","10",1,"CAT","mc",0.49187,-0.17552,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
350,"48719","ELA",11,11,1,"10","10","10",2,"CAT","htq",0.72274,-0.62212,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
350,"48729","ELA",11,11,1,"10","10","10",2,"CAT","ms",0.58827,1.50962,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Long",NA,NA,4,3,0
350,"48715","ELA",11,11,1,"11","11","11",4,"CAT","sa",0.56654,2.16873,0,0,0.5596,-0.5596,NA,NA,NA,NA,NA,"","",0,1,0,"Long",NA,NA,4,3,0
354,"48673","ELA",11,11,1,"8","8","8",2,"CAT","htq",0.91359,2.56984,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
354,"48675","ELA",11,11,1,"10","10","10",1,"CAT","ms",0.30166,3.99447,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
354,"48671","ELA",11,11,1,"8","8","8",2,"CAT","mc",0.36791,0.95105,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
354,"48665","ELA",11,11,1,"8","8","8",2,"CAT","htq",0.48026,0.93965,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
354,"48669","ELA",11,11,1,"11","11","11",3,"CAT","EBSR",0.90555,1.61292,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,"Short",NA,NA,4,3,0
